"Washington, DC",20:10
"Alexandria, VA",20:10
"Queens, NY",20:10
"Manhattan, NY",20:10
"Washington, DC",20:10
"Jefferson, VA",20:10
"New York, USA",20:10
"Jarrettsville, MD",20:10
"Washington, DC",20:10
"Blackwood, NJ",20:10
"Brooklyn, NY",20:10
"Manhattan, NY",20:11
"Manhattan, NY",20:11
"Cape Coral, FL",20:11
"Pennsylvania, USA",20:11
"Brooklyn, NY",20:11
"Lorton, VA",20:11
"Manhattan, NY",20:11
"Brooklyn, NY",20:11
"Manhattan, NY",20:11
"Knoxville, TN",20:11
"Portsmouth, VA",20:11
"Cambridge, MA",20:11
"Oakton, VA",20:11
"Kentucky, USA",20:11
"Alexandria, VA",20:11
"Bronx, NY",20:12
"Manhattan, NY",20:12
"Maryland, USA",20:12
"Austin, TX",20:12
"Manhattan, NY",20:12
"Morgantown, WV",20:12
"Brooklyn, NY",20:12
"Columbus, OH",20:12
"Bronx, NY",20:13
"Paramus, NJ",20:13
"Pennsylvania, USA",20:13
"Ashburn, VA",20:13
"Potomac, MD",20:13
"Paramus, NJ",20:13
"Urbana, MD",20:13
"Washington, DC",20:13
"Shorewood, WI",20:13
"Baltimore, MD",20:13
"Washington, DC",20:13
"Manhattan, NY",20:13
"Manhattan, NY",20:13
"Benderloch, Scotland",20:13
"Manhattan, NY",20:14
"Annapolis, MD",20:14
"South Carolina, USA",20:14
"Six Mile Run, NJ",20:14
"Herbertsville, NJ",20:14
"Florida, USA",20:14
"Montgomery Village, MD",20:14
"Washington, DC",20:14
"Urbana, MD",20:14
"Cortez, FL",20:14
"Bethlehem, PA",20:14
"Queens, NY",20:14
"Helsinki, Finland",20:14
"Washington, DC",20:14
"Spring Lake, MI",20:15
"South Carolina, USA",20:15
"Manhattan, NY",20:15
"Medina, OH",20:15
"Queens, NY",20:15
"Cockeysville, MD",20:15
"Manhattan, NY",20:15
"Queens, NY",20:15
"Baltimore, MD",20:15
"Quezon City, National Capital Region",20:15
"Reisterstown, MD",20:15
"Plano, TX",20:15
"Rothsville, PA",20:15
"Charlotte, NC",20:15
"Richmond, VA",20:15
"Arlington, VA",20:15
"Richmond, VA",20:15
"Bountiful, UT",20:15
"Manhattan, NY",20:15
"Queens, NY",20:15
"Brooklyn, NY",20:15
"Alexandria, VA",20:15
"Alexandria, VA",20:16
"Bethesda, MD",20:16
"Washington, DC",20:16
"Uniontown, PA",20:16
"College Park, MD",20:16
"Staten Island, NY",20:16
"Irvington, NJ",20:16
"Brooklyn, NY",20:16
"Virginia, USA",20:17
"Alexandria, VA",20:17
"Ohio, USA",20:17
"Queens, NY",20:17
"Washington, DC",20:17
"Manhattan, NY",20:17
"Queens, NY",20:17
"Manhattan, NY",20:17
"Glenarden, MD",20:17
"Centerville, NJ",20:17
"Manhattan, NY",20:17
"Pennsylvania, USA",20:17
"Fort Lauderdale, FL",20:17
"Allendale, MI",20:18
"North Bethesda, MD",20:18
"Memphis, TN",20:18
"Washington, DC",20:18
"Washington, DC",20:18
"Bethesda, MD",20:18
"Alexandria, VA",20:18
"Brooklyn, NY",20:18
"Washington, DC",20:18
"Washington, DC",20:18
"Mitchellville, MD",20:18
"Manhattan, NY",20:18
"Southwest, Washington",20:18
"Maryland, USA",20:18
"Shrewsbury, MA",20:18
"Manhattan, NY",20:18
"Manhattan, NY",20:19
"Manhattan, NY",20:19
"Manhattan, NY",20:19
"Queens, NY",20:19
"Baltimore, MD",20:19
"Brooklyn, NY",20:19
"Los Angeles, CA",20:19
"San Antonio, TX",20:19
"Wheaton, MD",20:19
"Forest Hills, Queens",20:19
"Fort Lauderdale, FL",20:19
"Linden, NJ",20:19
"Brooklyn, NY",20:19
"Modesto, CA",20:19
"Philadelphia, PA",20:19
"Washington, DC",20:20
"Kirkwood, MO",20:20
"Washington, DC",20:20
"Bensalem, PA",20:20
"San Francisco, CA",20:20
"Florida, USA",20:20
"Manhattan, NY",20:20
Ukraine,20:20
"Brooklyn, NY",20:20
"Massena, NY",20:20
"Milpitas, CA",20:20
"Manhattan, NY",20:20
"Baltimore, MD",20:20
"Leigh, England",20:20
"Santa Clara, CA",20:20
"Baltimore, MD",20:20
"Pennsylvania, USA",20:21
"Collingswood, NJ",20:21
"Queens, NY",20:21
"Manhattan, NY",20:21
"Tarrytown, NY",20:21
"Queens, NY",20:21
"Manhattan, NY",20:22
"New York, USA",20:22
"Manhattan, NY",20:22
"Chesapeake, VA",20:22
"Franklin Square, NY",20:22
"Bel Air, MD",20:22
"Washington, DC",20:22
"Pennsylvania, USA",20:22
"East Atlantic Beach, NY",20:22
"Owings Mills, MD",20:22
"Sterling, VA",20:22
"Rhode Island, USA",20:22
"Keene, NH",20:22
"Guilderland, NY",20:23
"Brooklyn, NY",20:23
"Owings Mills, MD",20:23
"Washington, DC",20:23
"Halfway House, PA",20:23
"Cape May Court House, NJ",20:23
"Boston, MA",20:23
"Washington, DC",20:23
"Brooklyn, NY",20:23
"Anchorage, AK",20:23
"Arlington, VA",20:23
"Silver Spring, MD",20:23
"Manhattan, NY",20:23
"Paxtang, PA",20:23
"Fairfax, VA",20:23
"Baltimore, MD",20:23
"Philadelphia, PA",20:24
"Pennsylvania, USA",20:24
"Baltimore, MD",20:24
"Arlington, VA",20:24
"Washington, DC",20:24
"New Jersey, USA",20:24
"Lake Ridge, VA",20:24
"West Chester, PA",20:24
"St Joseph, MO",21:03
"La Plata, MD",21:04
"Pennsylvania, USA",21:04
"Pennsylvania, USA",21:04
"Manhattan, NY",21:04
"Manhattan, NY",21:04
"West New York, NJ",21:04
"Louisiana, USA",21:04
"Louisiana, USA",21:04
"Los Angeles, CA",21:04
"Washington, DC",21:04
"Philadelphia, PA",21:05
"Washington, DC",21:05
"Edmonton, Alberta",21:05
"New Brunswick, NJ",21:05
"Queens, NY",21:05
"Pennsylvania, USA",21:05
"Washington, DC",21:05
"Arlington, VA",21:05
"Pennsylvania, USA",21:05
"Queens, NY",21:05
"Las Vegas, NV",21:06
"Oke-Aran, Nigeria",21:06
"Birmingham, England",21:06
"Baldwin Park, CA",21:06
"Manhattan, NY",21:06
"Exton, PA",21:06
"Potomac, MD",21:06
"Tucson, AZ",21:06
"Washington, DC",21:06
"Alexandria, VA",21:06
"Haddon Heights, NJ",21:06
"Arlington, VA",21:06
"Cross Lanes, WV",21:06
"Miami, FL",21:06
"Islip, NY",21:06
"Manhattan, NY",21:06
"Brooklyn, NY",21:06
"Tucson, AZ",21:06
Old Morgan School Place,21:07
"Brooklyn, NY",21:07
"West Chester, PA",21:07
"Georgia, USA",21:07
"Alexandria, VA",21:07
"San Diego, CA",21:07
Salt Lake City International Airport (SLC),21:07
"Pennsylvania, USA",21:07
"Brooklyn, NY",21:07
"El Cajon, CA",21:07
"Olney, MD",21:07
"Radnor Township, PA",21:07
"Manhattan, NY",21:07
"Manhattan, NY",21:07
"Brooklyn, NY",21:07
"Manhattan, NY",21:07
"Encinitas, CA",21:07
"Brooklyn, NY",21:07
"Pennsylvania, USA",21:08
"Manhattan, NY",21:08
"Manhattan, NY",21:08
"Takoma Park, MD",21:08
Canada,21:08
"Brooklyn, NY",21:08
"Oxon Hill, MD",21:08
"Centreville, VA",21:08
"Somerdale, NJ",21:08
"Philadelphia, PA",21:08
"Virginia, USA",21:09
"Christiansburg, VA",21:09
"Washington, DC",21:09
"Puntarenas, Costa Rica",21:09
"Nevada, USA",21:09
"Texas, USA",21:09
"Roma, Lazio",21:09
"Corpus Christi, TX",21:09
"Brooklyn, NY",21:09
"Princeton North, NJ",21:09
"Norfolk, VA",21:09
"Washington, DC",21:09
"Greer, SC",21:09
"Pickerington, OH",21:09
"Manhattan, NY",21:09
"Apollo Beach, FL",21:09
"East Hampton, NY",21:10
"Mansfield, TX",21:10
"University Park, NM",21:10
"Washington, DC",21:10
"Queens, NY",21:10
"Goldsboro, PA",21:10
"Philadelphia, PA",21:10
"Baltimore, MD",21:10
"Manhattan, NY",21:10
"Edcouch, TX",21:10
"Queens, NY",21:11
"Philadelphia, PA",21:11
"Nevada, USA",21:11
"Brooklyn, NY",21:11
"Ocean Acres, NJ",21:11
"Cranford, NJ",21:11
"Chicago, IL",21:11
"St Peters, MO",21:11
"Manhattan, NY",21:11
"White Horse, NJ",21:11
"Castle Shannon, PA",21:11
"Plympton, England",21:11
"Parris Island, SC",21:12
"Brooklyn, NY",21:12
"Richmond, VA",21:12
"Hampton, VA",21:12
"Delanco, NJ",21:12
"Secaucus, NJ",21:12
"Nesconset, NY",21:12
"Takoma Park, MD",21:12
"Cuyahoga Falls, OH",21:12
"Manhattan, NY",21:23
"Queens, NY",21:23
"Washington, DC",21:23
"Washington, DC",21:23
"Delaware, USA",21:23
"Indiana, USA",21:23
"New Jersey, USA",21:23
"Birmingham, England",21:23
"Manhattan, NY",21:23
"Urbana, MD",21:24
"Rochester Hills, MI",21:24
"Pembroke Pines, FL",21:24
"Glenn Dale, MD",21:24
"Alexandria, VA",21:24
"Frederick, MD",21:24
"Washington, DC",21:24
"College Park, MD",21:24
"Birmingham, England",21:24
"Washington, DC",21:24
"Baltimore, MD",21:24
"Manhattan, NY",21:24
"Los Angeles, CA",21:25
"Washington, DC",21:25
"Cranford, NJ",21:25
"Raleigh, NC",21:25
"West Chester, PA",21:25
"Annandale, VA",21:25
"Manhattan, NY",21:25
"Lancaster, PA",21:25
"Baltimore, MD",21:26
"Mississauga, Ontario",21:26
"Lakeland, NY",21:26
"Los Angeles, CA",21:26
"Washington, DC",21:26
"Manhattan, NY",21:26
"South Charleston, WV",21:26
"Washington, DC",21:26
"McGuire Air Force Base, NJ",21:26
"Brooklyn, NY",21:26
"Winter Garden, FL",21:26
"Friendship Heights Village, MD",21:26
"Baltimore, MD",21:26
"Manhattan, NY",21:26
"Manhattan, NY",21:26
"Arlington, TX",21:26
"Manhattan, NY",21:27
"Washington, DC",21:27
"Washington, DC",21:27
"Miamisburg, OH",21:27
"Stamford, CT",21:27
"San Luis Obispo, CA",21:27
"Smithsburg, MD",21:27
"Rose Hill, VA",21:27
"Los Angeles, CA",21:27
"Rockville, MD",21:27
"Lake Ridge, VA",21:28
"Atlanta, GA",21:28
"Burton, MI",21:28
"Manhattan, NY",21:28
"Margate, FL",21:28
"Manhattan, NY",21:28
"Brooklyn, NY",21:28
"Rocky Hill, CT",21:28
"Norwalk, CT",21:28
"Countryside, VA",21:28
"Pennsylvania, USA",21:33
"Queens, NY",21:33
"Honey Brook, PA",21:33
"North Bergen, NJ",21:33
"Manhattan, NY",21:33
"Bournemouth, England",21:33
"Weehawken, NJ",21:33
"Brooklyn, NY",21:34
"Manhattan, NY",21:34
"Dumfries, VA",21:34
"Cairo, Egypt",21:34
"Brooklyn, NY",21:34
"Camden, NJ",21:34
"Oakton, VA",21:34
"Janesville, WI",21:34
"Virginia, USA",21:35
"Queens, NY",21:35
"Silver Spring, MD",21:35
"Manhattan, NY",21:35
"Urbandale, IA",21:35
"Brooklyn, NY",21:35
"Honey Brook, PA",21:35
"Red Lion, PA",21:35
"Manhattan, NY",21:35
"Jeffersontown, KY",21:35
"Nantucket, MA",21:35
"Brooklyn, NY",21:35
"Perry Hall, MD",21:35
"Pennsylvania, USA",21:36
"Ellicott City, MD",21:36
"Alexandria, VA",21:36
"Derwood, MD",21:36
"Manhattan, NY",21:36
"Ronkonkoma, NY",21:36
"Manhattan, NY",21:36
"Dale City, VA",21:36
"Brooklyn, NY",21:36
"Paxtang, PA",21:36
"Alexandria, VA",21:36
"Los Angeles, CA",21:37
"Brooklyn, NY",21:37
"Wheaton, MD",21:37
"Waukegan, IL",21:37
Whole Foods Market,21:37
"Maine, USA",21:37
"Newark, NJ",21:37
"Manhattan, NY",21:37
"Queens, NY",21:37
"Baltimore, MD",21:37
"Morgantown, WV",21:37
"Irvington, NJ",21:37
"Tennessee, USA",21:37
"Manhattan, NY",21:37
"East Farmingdale, NY",21:37
"Kaneohe, HI",21:37
"Le Droit Park, Washington",21:37
"Dorneyville, PA",21:38
"Florida, USA",21:38
"Brooklyn, NY",21:38
"In Baltimore, Md",21:38
"Alexandria, VA",21:38
"North Bethesda, MD",21:38
"Chicago, IL",21:38
"Jersey City, NJ",21:38
"Seattle, WA",21:38
"Portland, OR",21:38
"Key West, FL",21:38
"Virginia, USA",21:38
"Washington, DC",21:38
"Hyattsville, MD",21:38
"Queens, NY",21:38
"Washington, DC",21:38
"Hauppauge, NY",21:39
"South Carolina, USA",21:39
"Washington, DC",21:39
"Bordentown, NJ",21:39
"Tennessee, USA",21:39
"Washington, DC",21:39
"Pennsylvania, USA",21:39
"Sandy Spring, MD",21:39
"Ellicott City, MD",21:39
"Brooklyn, NY",21:39
"Cambridge, MA",21:39
"Manhattan, NY",21:39
"Brooklyn, NY",21:39
"Middletown, NJ",21:40
"Brooklyn, NY",21:40
"Washington, DC",21:40
"Manhattan, NY",21:40
"St Charles, MD",21:40
"Washington, DC",21:40
"Yaphank, NY",21:40
"Maryland, USA",21:40
"Manhattan, NY",21:40
"Maryland, USA",21:40
"Princeton Junction, NJ",21:40
"Ellicott City, MD",21:40
"Little Silver, NJ",21:40
"Miramar, FL",21:40
"Bronx, NY",21:40
"Manhattan, NY",21:41
"Radnor Township, PA",21:41
"Arlington, VA",21:41
"Brooklyn, NY",21:41
"New Cumberland, PA",21:41
"Mission, San Francisco",21:41
"Washington, DC",21:41
"Orlando, FL",21:41
"Washington, DC",21:41
"Whitley Bay, England",21:41
"Manhattan, NY",21:41
"Brooklyn, NY",21:41
"Virginia, USA",21:41
"Cape Coral, FL",21:42
"Washington, DC",21:42
"Shrewsbury, PA",21:42
"Arkansas, USA",21:42
"West Des Moines, IA",21:42
"Nashville, TN",21:42
"Texas, USA",21:42
"Royal Oak, MI",21:42
"Melvindale, MI",21:42
"Tempe, AZ",21:42
"New Rochelle, NY",21:42
"Montclair, NJ",21:42
"Norfolk, VA",21:42
"Maine, USA",21:42
"Washington, DC",21:42
"Los Angeles, CA",21:42
"Bridgewater, NJ",21:42
"Millersville, PA",21:42
"Linganore, MD",21:43
"Manhattan, NY",21:43
"Washington, DC",21:43
"Charleston, WV",21:43
"Washington, DC",21:43
"Detroit, MI",21:43
"Chicago, IL",21:43
"Pennsylvania, USA",21:43
"Brooklyn, NY",21:43
"Boston, MA",21:43
"Manhattan, NY",21:43
"Washington, DC",21:43
"Manhattan, NY",21:43
"Washington, DC",21:43
"Falls Church, VA",21:43
"Virginia, USA",21:43
"Brooklyn, NY",21:44
"San Diego, CA",21:44
"Oakland, CA",21:44
"Pleasantville, NY",21:44
"Manhattan, NY",21:48
"Maryland, USA",21:48
"Lancaster, PA",21:48
"York, PA",21:48
"Wyandotte, MI",21:49
"Texas, USA",21:49
"Pawtucket, RI",21:49
"Hanover, PA",21:49
"Manhattan, NY",21:49
"Boone, NC",21:49
"Washington, DC",21:49
"Manhattan, NY",21:49
"South Gate, MD",21:49
"Manhattan, NY",21:49
"Staten Island, NY",21:49
"Cape Coral, FL",21:49
"Ridgewood, Queens",21:49
"Alexandria, VA",21:49
"Manhattan, NY",21:49
"Yorktown, IN",21:50
"Manorville, NY",21:50
"Jersey City, NJ",21:50
"Salisbury, MD",21:50
"Madison, OH",21:50
"Mount Laurel, NJ",21:50
"Port St Lucie, FL",21:50
"Irvington, NJ",21:50
"Cheat Lake, WV",21:50
"Pennsylvania, USA",21:50
"Portage Lakes, OH",21:50
"Queens, NY",21:50
"Williamstown, WV",21:50
"Manhattan, NY",21:50
"Smyrna, TN",21:50
"Nipigon, Ontario",21:50
"Queens, NY",21:50
"Manhattan, NY",21:50
"Edgewood, MD",21:51
"Toronto, Ontario",21:51
"Manhattan, NY",21:53
"Manhattan, NY",21:53
"Morris Plains, NJ",21:53
"Manhattan, NY",21:53
"Washington, DC",21:53
"Brighton, NY",21:53
"Bowling Green, KY",21:53
"George Mason, VA",21:53
"Essex, MD",21:53
"Temple Hills, MD",21:53
"Washington, DC",21:53
"Austin, TX",21:53
"Philadelphia, PA",21:53
"Coral Springs, FL",21:53
"Pennsylvania, USA",21:54
"Waukesha, WI",21:54
"Virginia, USA",21:54
"Dawson Creek, British Columbia",21:54
"Manhattan, NY",21:54
"South Carolina, USA",21:54
"Clinton, UT",21:54
"Florida, USA",21:54
"Millburn, NJ",21:54
"Manhattan, NY",21:54
"Manhattan, NY",21:55
"Boston, MA",21:55
"Queens, NY",21:55
"Brooklyn, NY",21:55
"District of Columbia, USA",21:55
"Brandon, Manitoba",21:55
"Lake Grove, NY",21:55
"Maryland, USA",21:55
"North New Hyde Park, NY",21:55
"Buenos Aires City Region, Argentina",21:55
"Manhattan, NY",21:55
"Owings Mills, MD",21:55
"Cambridge, MA",21:55
"Andrews Air Force Base, MD",21:55
"Park City, UT",21:55
"Staten Island, NY",21:55
"Manhattan, NY",21:55
"Pennsylvania, USA",21:55
"Fairfield, NJ",21:55
"Queens, NY",21:56
"Hoboken, NJ",21:56
"Marietta, GA",21:56
"Hermosa Beach, CA",21:56
"Endwell, NY",21:56
"New York, USA",21:56
"Parris Island, SC",21:56
"Hampton, VA",21:57
"New York, USA",21:57
"Barksdale, MD",21:57
Meridian Hill Park,21:57
"Portland, OR",21:57
"Bickerton, England",21:57
"York, England",21:57
"Bowie, MD",21:57
"Tysons Corner, VA",21:57
"Brooklyn, NY",21:57
"Burlington, NJ",21:57
"Addlestone, England",21:57
"Washington, DC",21:57
"Baltimore, MD",21:57
"Central Park, Manhattan",21:57
"Brooklyn, NY",21:57
"Harrisonburg, VA",21:57
"Brooklyn, NY",21:58
"Queens, NY",21:58
"Lafayette, LA",21:58
"Jersey City, NJ",21:58
"Philadelphia, PA",21:58
"Spring City, PA",21:58
"Phoenix, AZ",21:58
"Havelock, NC",21:58
"Manhattan, NY",21:58
"Fort Worth, TX",21:58
"Manhattan, NY",21:58
"Providence, RI",21:58
"Windsor, CT",21:59
"Brooklyn, NY",21:59
"Manhattan, NY",21:59
"Gaithersburg, MD",21:59
"Washington, DC",21:59
"Cascades, VA",21:59
"Alexandria, VA",21:59
"Los Angeles, CA",21:59
"Queens, NY",21:59
"Pennsylvania, USA",21:59
"Yorklyn, PA",21:59
"Santa Clarita, CA",22:00
"Fort Washington, MD",22:00
"Harrison, NY",22:00
"Colorado Springs, CO",22:00
"Philadelphia, PA",22:00
"Los Angeles, CA",22:00
"Brooklyn, NY",22:00
"Queens, NY",22:00
"Manhattan, NY",22:00
"Pennsylvania, USA",22:00
"Oxon Hill, MD",22:00
"Northern Liberties, Philadelphia",22:00
"Fairfax, VA",22:00
"Fremont, CA",22:00
"Somerset, NJ",22:01
"Bethel, CT",22:01
"Washington, DC",22:01
"La Mirada, CA",22:01
"Leavenworth, KS",22:01
"Washington, DC",22:01
"Magden, Aargau",22:01
"Alexandria, VA",22:01
"Washington, DC",22:01
"Newark, NJ",22:01
"Queens, NY",22:01
"Queens, NY",22:01
"Tysons Corner, VA",22:01
"Bethpage, NY",22:01
"Princeton Meadows, NJ",22:02
"Levittown, NY",22:02
"Gettysburg, PA",22:02
"Jersey City, NJ",22:02
"La Plata, MD",22:02
"Washington, DC",22:02
"Ashburn, VA",22:02
"Mission, San Francisco",22:02
"Oklahoma City, OK",22:02
"Waynesboro, VA",22:02
"Queens, NY",22:02
"Rosedale, MD",22:02
"Maryland, USA",22:02
"Washington, DC",22:02
"Glasgow, Scotland",22:02
"Memphis, TN",22:02
"Bethpage, NY",22:02
"Arlington, VA",22:02
Puerto Rico,22:02
"Mount Kisco, NY",22:02
"Encinitas, CA",22:02
"Manhattan, NY",22:02
"Maryland, USA",22:02
"Brigantine, NJ",22:02
"Arlington, VA",22:02
"Murray, KY",22:02
"Washington, DC",22:03
"Celaya, Guanajuato",22:03
"Manhattan, NY",22:03
"Brooklyn, NY",22:03
"Bayonne, NJ",22:03
"Bethpage, NY",22:03
"Baltimore, MD",22:03
"Bronx, NY",22:03
"Fayetteville, PA",22:03
"Murray, KY",22:03
"Pennsylvania, USA",22:03
"New York, USA",22:03
"Philadelphia, PA",22:03
"Washington, DC",22:04
"Bethpage, NY",22:04
"Brooklyn, NY",22:04
"Memphis, TN",22:04
"Manhattan, NY",22:04
"Arlington, VA",22:04
"Bethpage, NY",22:04
"Chesilhurst, NJ",22:04
"Haddon Heights, NJ",22:04
"Barcelona, Catalunya",22:04
"Manhattan, NY",22:04
"Manhattan, NY",22:04
"Allendale, MI",22:05
"Bethlehem, PA",22:05
"Brooklyn, NY",22:05
"Village Shires, PA",22:05
"East Garden City, NY",22:05
"Dover, DE",22:05
"Jersey City, NJ",22:05
"Pennsylvania, USA",22:05
"Florida, USA",22:05
"Bowling Green, KY",22:06
"Arlington, VA",22:06
"Ellicott City, MD",22:06
"Prescott, AZ",22:06
"Hanover, PA",22:06
"Florida, USA",22:06
"Bournemouth, England",22:06
"New Milford, NJ",22:06
"Brooklyn, NY",22:06
"Texas, USA",22:06
"North Carolina, USA",22:06
"Aspen Hill, MD",22:06
"Manhattan, NY",22:06
"Manhattan, NY",22:07
"Brooklyn, NY",22:07
"Brooklyn, NY",22:07
"Aspen Hill, MD",22:07
"Las Vegas, NV",22:07
"East Hampton, NY",22:07
"Central Park, Manhattan",22:07
"Manhattan, NY",22:07
"Reston, VA",22:07
"Manhattan, NY",22:07
"Wallasey, England",22:07
"Brooklyn, NY",22:07
"Crofton, MD",22:07
"Brooklyn, NY",22:07
"Dallas, TX",22:07
"Washington, DC",22:08
"Scotch Plains, NJ",22:08
"Catshill, England",22:08
"Manhattan, NY",22:08
"Manhattan, NY",22:08
"Brooklyn, NY",22:08
"Severn, MD",22:08
"Philadelphia, PA",22:08
"Tucson, AZ",22:08
"Miami Beach, FL",22:08
"New Jersey, USA",22:08
"Wendell, NC",22:08
"Texas, USA",22:08
"Manasquan, NJ",22:08
"Brooklyn, NY",22:08
"Washington, DC",22:08
"Yonkers, NY",22:08
"Palm Beach, FL",22:08
"Brooklyn, NY",22:08
"Wendell, NC",22:08
"Baltimore, MD",22:08
"Ontario, Canada",22:08
"Trumbull, CT",22:09
"Manhattan, NY",22:09
"Manhattan, NY",22:09
"New Milford, NJ",22:09
"Virginia, USA",22:09
"Brookhaven, PA",22:09
"Wyomissing Hills, PA",22:09
"Manhattan, NY",22:09
"Nissequogue, NY",22:09
"Arlington, VA",22:09
"Wall, NJ",22:09
"Stony Brook, NY",22:09
"Queens, NY",22:09
"East Lake, FL",22:09
"Arizona, USA",22:09
"Philadelphia, PA",22:09
"Leeds, England",22:09
"Long Branch, NJ",22:09
"Dix Hills, NY",22:10
"Fort Washington, MD",22:10
"Manhattan, NY",22:10
"Washington, DC",22:10
"Ontario, Canada",22:10
"Cambridge, England",22:10
"Benderloch, Scotland",22:10
"Bournemouth, England",22:10
"Boynton Beach, FL",22:10
"Upper Pohatcong, NJ",22:10
"Manhattan, NY",22:10
"Redondo Beach, CA",22:10
"Little Elm, TX",22:11
"Richmond, VA",22:11
"Oxon Hill, MD",22:11
"Poughkeepsie, NY",22:11
"Manhattan, NY",22:11
"Westminster, MD",22:11
"Bronx, NY",22:11
"Carney, MD",22:11
"Manhattan, NY",22:11
"Alexandria, VA",22:11
"Vincent, CA",22:12
"Manhattan, NY",22:12
"Manhattan, NY",22:12
"Crayford, London",22:12
"Hampton Bays, NY",22:12
"Manhattan, NY",22:12
"Edison, NJ",22:12
"Baltimore, MD",22:12
"Brooklyn, NY",22:12
"Workington, England",22:12
"Manhattan, NY",22:12
"Brooklyn, NY",22:12
"Plainfield, NJ",22:12
"Brooklyn, NY",22:13
"Oakland, CA",22:13
"Naperville, IL",22:13
"Stockholm, Sweden",22:13
"Washington, DC",22:13
"Queens, NY",22:13
"Salem, MA",22:13
"Trenton, NJ",22:13
"Manhattan, NY",22:13
"Bangor, Northern Ireland",22:13
"New Jersey, USA",22:13
"Hoboken, NJ",22:13
"Washington, DC",22:13
"Brooklyn, NY",22:13
"Manhattan, NY",22:13
"Allendale, MI",22:13
"New York, USA",22:13
"Baltimore, MD",22:13
"West New York, NJ",22:13
"Manhattan, NY",22:13
"New Jersey, USA",22:13
"Bronx, NY",22:13
"Wallasey, England",22:14
"Mineola, NY",22:14
"Manhattan, NY",22:14
"Philadelphia, PA",22:14
"Livingston, NJ",22:14
"Manhattan, NY",22:14
"Fairfax Station, VA",22:14
"Hoboken, NJ",22:14
"Queens, NY",22:14
"Maryland, USA",22:14
"Lakewood, CA",22:14
"Chicago, IL",22:15
"Toronto, Ontario",22:15
"England, United Kingdom",22:15
Lebanon,22:15
"North Richland Hills, TX",22:15
"Manhattan, NY",22:15
"Alexandria, VA",22:15
"Washington, DC",22:15
"Owings Mills, MD",22:15
"Evergreen Park, IL",22:15
"Martinsburg, WV",22:15
"Silver Spring, MD",22:15
"Manhattan, NY",22:15
"Preston, England",22:15
"Washington, DC",22:15
"Manhattan, NY",22:15
"Philadelphia, PA",22:15
"Laymantown, VA",22:15
"Washington, DC",22:15
"College Park, MD",22:15
"Delaware, USA",22:16
"Central Park, Manhattan",22:16
"Brooklyn, NY",22:16
"Brooklyn, NY",22:16
"Washington, DC",22:16
"Choctaw, OK",22:16
"Everett, WA",22:16
"Miami Beach, FL",22:16
"Lawrenceville, NJ",22:16
"Uniondale, NY",22:16
"Manhattan, NY",22:17
"Brentwood, NY",22:17
"Washington, DC",22:17
"Atlantic City, NJ",22:17
"Queens, NY",22:17
"Newark, NJ",22:17
"Brewer, ME",22:17
"North Caldwell, NJ",22:18
"Moundsville, WV",22:18
"Centreville, VA",22:18
"Washington, DC",22:18
"Miami Beach, FL",22:28
"Leesburg, VA",22:28
"North Kensington, MD",22:28
"Dranesville, VA",22:28
"Washington, DC",22:28
"Alexandria, VA",22:28
"Manhattan, NY",22:28
"Wheaton, MD",22:28
"Youngstown, OH",22:28
"Manhattan, NY",22:28
"California, USA",22:28
"Brooklyn, NY",22:28
"Deerfield Beach, FL",22:28
"Boston, MA",22:28
"Queens, NY",22:28
"Washington, DC",22:28
"Brooklyn, NY",22:28
"Washington, DC",22:29
"Brooklyn Park, MD",22:29
"Saint Elizabeths, Washington",22:29
"Philadelphia, PA",22:29
"Manhattan, NY",22:29
"Napa, CA",22:29
"Queens, NY",22:29
"Manhattan, NY",22:29
"Washington, DC",22:29
"Virginia, USA",22:29
"Hoboken, NJ",22:30
"Philadelphia, PA",22:30
"Washington, DC",22:30
"Los Angeles, CA",22:30
"Ashburn, VA",22:30
"Greenwich Village, Manhattan",22:30
"Brooklyn, NY",22:30
"Chamberlayne, VA",22:30
"Manhattan, NY",22:30
"Thorndale, PA",22:30
"Queens, NY",22:30
"Wolcott, CT",22:30
"Virginia, USA",22:30
"Freeport, NY",22:30
"Doylestown, PA",22:31
"Franconia, VA",22:31
"Maryland, USA",22:31
"North Bethesda, MD",22:31
"Brooklyn, NY",22:31
"Pennsylvania, USA",22:31
"Kutztown, PA",22:32
"Wichita, KS",22:32
"Pennsylvania, USA",22:32
"Houston, TX",22:32
"Arlington, VA",22:32
"Burke, VA",22:32
"Yonkers, NY",22:32
"Baltimore, MD",22:32
"Queens, NY",22:32
"Maywood, IL",22:32
"Derwood, MD",22:32
"Morgantown, WV",22:33
"West Falmouth, MA",22:33
"Washington, DC",22:33
"Virginia, USA",22:33
"Brooklyn, NY",22:33
"Washington, DC",22:33
"Baltimore, MD",22:33
"Reston, VA",22:33
"Brooklyn, NY",22:33
"Washington, DC",22:33
"New York, USA",22:33
"Elmsford, NY",22:33
"Baltimore, MD",22:33
"North Kensington, MD",22:33
"Hyattsville, MD",22:33
"Vienna, VA",22:33
"New Jersey, USA",22:34
"Westfield, NJ",22:34
"Queens, NY",22:34
"Jersey City, NJ",22:34
"Manhattan, NY",22:34
"Bayville, NY",22:34
"Bronx, NY",22:34
"Washington, DC",22:34
"Wandsworth, London",22:34
